Date,Canals to Kuraz Sugar Plantations
2038-10-20,64.08500000000001
2038-10-21,64.08500000000001
2038-10-22,64.09
2038-10-23,64.08500000000001
2038-10-24,64.08500000000001
2038-10-25,64.08500000000001
2038-10-26,64.08500000000001
2038-10-27,64.09
2038-10-28,64.08500000000001
2038-10-29,64.08500000000001
2038-10-30,64.09
2038-10-31,64.08500000000001
2038-11-01,64.65
2038-11-02,64.655
2038-11-03,64.655
2038-11-04,64.655
2038-11-05,64.655
2038-11-06,64.65
2038-11-07,64.655
2038-11-08,64.655
2038-11-09,64.655
2038-11-10,64.655
2038-11-11,64.655
2038-11-12,64.655
2038-11-13,64.655
2038-11-14,64.655
2038-11-15,64.655
2038-11-16,64.655
2038-11-17,64.655
2038-11-18,64.65
2038-11-19,64.655
2038-11-20,64.655
2038-11-21,64.65
2038-11-22,64.655
2038-11-23,64.655
2038-11-24,64.65
2038-11-25,64.655
2038-11-26,64.655
2038-11-27,64.65
2038-11-28,64.655
2038-11-29,64.655
2038-11-30,64.655
2038-12-01,64.555
2038-12-02,64.55
2038-12-03,64.55
2038-12-04,64.55
2038-12-05,64.55
2038-12-06,64.55
2038-12-07,64.55
2038-12-08,64.55
2038-12-09,64.55
2038-12-10,64.55
2038-12-11,64.55
2038-12-12,64.55
2038-12-13,64.55
2038-12-14,64.55
2038-12-15,64.55
2038-12-16,64.55
2038-12-17,64.55
2038-12-18,64.55
2038-12-19,64.55
2038-12-20,64.55
2038-12-21,64.55
2038-12-22,64.55
2038-12-23,64.55
2038-12-24,64.55
2038-12-25,64.55
2038-12-26,64.55
2038-12-27,64.55
2038-12-28,64.55
2038-12-29,64.55
2038-12-30,64.55
2038-12-31,64.55
