Date,Canals to Kuraz Sugar Plantations
2029-06-23,52.855000000000004
2029-06-24,52.864999999999995
2029-06-25,52.87
2029-06-26,52.875
2029-06-27,52.894999999999996
2029-06-28,52.91
2029-06-29,52.92
2029-06-30,52.93
2029-07-01,53.655
2029-07-02,53.7
2029-07-03,53.739999999999995
2029-07-04,53.78
2029-07-05,53.835
2029-07-06,53.879999999999995
2029-07-07,53.92
2029-07-08,54.06
2029-07-09,54.205
2029-07-10,54.35
2029-07-11,54.504999999999995
2029-07-12,54.65
2029-07-13,54.815
2029-07-14,54.965
2029-07-15,55.13
2029-07-16,55.295
2029-07-17,55.455
2029-07-18,55.625
2029-07-19,55.795
2029-07-20,55.965
2029-07-21,56.135000000000005
2029-07-22,56.3
2029-07-23,56.485
2029-07-24,56.66
2029-07-25,56.825
2029-07-26,57.0
2029-07-27,57.175
2029-07-28,57.349999999999994
2029-07-29,57.519999999999996
2029-07-30,57.695
2029-07-31,57.870000000000005
2029-08-01,59.650000000000006
2029-08-02,60.004999999999995
2029-08-03,60.349999999999994
2029-08-04,60.7
2029-08-05,61.035
2029-08-06,61.36
2029-08-07,61.665
2029-08-08,61.97
2029-08-09,62.265
2029-08-10,62.53
2029-08-11,62.79
2029-08-12,63.03
2029-08-13,63.255
2029-08-14,63.47
2029-08-15,63.655
2029-08-16,63.82
2029-08-17,63.965
2029-08-18,64.08500000000001
2029-08-19,64.19
2029-08-20,64.265
2029-08-21,64.31
2029-08-22,64.35
2029-08-23,64.35
2029-08-24,64.335
2029-08-25,64.295
2029-08-26,64.22999999999999
2029-08-27,64.14
2029-08-28,64.03
2029-08-29,63.894999999999996
2029-08-30,63.75
2029-08-31,63.58
2029-09-01,65.265
2029-09-02,65.125
2029-09-03,64.97999999999999
2029-09-04,64.825
2029-09-05,64.66
2029-09-06,64.49000000000001
2029-09-07,64.32
2029-09-08,64.14
2029-09-09,63.965
2029-09-10,63.769999999999996
2029-09-11,63.575
2029-09-12,63.370000000000005
2029-09-13,63.17
2029-09-14,62.985
2029-09-15,62.95
2029-09-16,62.95
2029-09-17,62.95
2029-09-18,62.95
2029-09-19,62.95
2029-09-20,62.95
2029-09-21,62.95
2029-09-22,62.95
2029-09-23,62.95
2029-09-24,62.95
2029-09-25,62.95
2029-09-26,62.95
2029-09-27,62.95
2029-09-28,62.95
2029-09-29,62.95
2029-09-30,62.95
2029-10-01,64.08500000000001
2029-10-02,64.09
2029-10-03,64.08
2029-10-04,64.09
2029-10-05,64.08500000000001
2029-10-06,64.08500000000001
2029-10-07,64.09
2029-10-08,64.08500000000001
2029-10-09,64.08500000000001
2029-10-10,64.08500000000001
2029-10-11,64.08500000000001
2029-10-12,64.09
2029-10-13,64.08500000000001
2029-10-14,64.08500000000001
2029-10-15,64.09
2029-10-16,64.08500000000001
2029-10-17,64.09
2029-10-18,64.08500000000001
2029-10-19,64.08500000000001
2029-10-20,64.09
2029-10-21,64.08500000000001
2029-10-22,64.08500000000001
2029-10-23,64.09
2029-10-24,64.08
2029-10-25,64.09
2029-10-26,64.08500000000001
2029-10-27,64.08500000000001
2029-10-28,64.09
2029-10-29,64.08500000000001
2029-10-30,64.08500000000001
2029-10-31,64.09
2029-11-01,64.65
2029-11-02,64.655
2029-11-03,64.655
2029-11-04,64.655
2029-11-05,64.655
2029-11-06,64.655
2029-11-07,64.655
2029-11-08,64.65
2029-11-09,64.655
2029-11-10,64.655
2029-11-11,64.65
2029-11-12,64.655
2029-11-13,64.655
2029-11-14,64.65
2029-11-15,64.655
2029-11-16,64.655
2029-11-17,64.65
2029-11-18,64.655
2029-11-19,64.655
2029-11-20,64.655
2029-11-21,64.655
2029-11-22,64.655
2029-11-23,64.65
2029-11-24,64.655
2029-11-25,64.655
2029-11-26,64.65
2029-11-27,64.655
2029-11-28,64.655
2029-11-29,64.65
2029-11-30,64.655
2029-12-01,64.55
2029-12-02,64.55
2029-12-03,64.55
2029-12-04,64.55
2029-12-05,64.55
2029-12-06,64.55
2029-12-07,64.55
2029-12-08,64.55
2029-12-09,64.55
2029-12-10,64.55
2029-12-11,64.55
2029-12-12,64.55
2029-12-13,64.55
2029-12-14,64.55
2029-12-15,64.55
2029-12-16,64.55
2029-12-17,64.55
2029-12-18,64.55
2029-12-19,64.55
2029-12-20,64.55
2029-12-21,64.55
2029-12-22,64.55
2029-12-23,64.55
2029-12-24,64.55
2029-12-25,64.55
2029-12-26,64.55
2029-12-27,64.55
2029-12-28,64.55
2029-12-29,64.55
2029-12-30,64.55
2029-12-31,64.55
2030-01-01,82.32
2030-01-02,82.32499999999999
2030-01-03,82.32
2030-01-04,82.32
2030-01-05,82.32
2030-01-06,82.32
2030-01-07,82.315
2030-01-08,82.31
2030-01-09,82.305
2030-01-10,82.305
2030-01-11,82.295
2030-01-12,82.29
2030-01-13,82.29
2030-01-14,82.28
2030-01-15,82.28
2030-01-16,82.265
2030-01-17,82.265
2030-01-18,82.25
2030-01-19,82.25
2030-01-20,82.24
2030-01-21,82.235
2030-01-22,82.22
2030-01-23,82.215
2030-01-24,82.21
2030-01-25,82.2
2030-01-26,82.185
2030-01-27,82.17500000000001
2030-01-28,82.17
2030-01-29,82.15
2030-01-30,82.14500000000001
2030-01-31,82.13499999999999
2030-02-01,75.17500000000001
2030-02-02,75.16
2030-02-03,75.155
2030-02-04,75.14
2030-02-05,75.13
2030-02-06,75.125
2030-02-07,75.11
2030-02-08,75.1
2030-02-09,75.09
2030-02-10,75.08
2030-02-11,75.07
2030-02-12,75.06
2030-02-13,75.05
2030-02-14,75.035
2030-02-15,75.02
2030-02-16,75.00999999999999
2030-02-17,75.0
2030-02-18,74.98
2030-02-19,74.975
2030-02-20,74.955
2030-02-21,74.945
2030-02-22,74.93
2030-02-23,74.92
2030-02-24,74.91
2030-02-25,74.89
2030-02-26,74.87
2030-02-27,74.86
2030-02-28,74.845
2030-03-01,61.59
2030-03-02,61.58
2030-03-03,61.58
2030-03-04,61.575
2030-03-05,61.57
2030-03-06,61.57
2030-03-07,61.555
2030-03-08,61.54
2030-03-09,61.54
2030-03-10,61.535
2030-03-11,61.53
2030-03-12,61.52
2030-03-13,61.52
2030-03-14,61.5
2030-03-15,61.5
2030-03-16,61.49
2030-03-17,61.48
2030-03-18,61.48
2030-03-19,61.465
2030-03-20,61.45
2030-03-21,61.45
2030-03-22,61.44
2030-03-23,61.44
2030-03-24,61.42
2030-03-25,61.41
2030-03-26,61.405
2030-03-27,61.394999999999996
2030-03-28,61.39
2030-03-29,61.37
2030-03-30,61.364999999999995
2030-03-31,61.355000000000004
2030-04-01,56.25
2030-04-02,56.25
2030-04-03,56.25
2030-04-04,56.25
2030-04-05,56.25
2030-04-06,56.25
2030-04-07,56.25
2030-04-08,56.25
2030-04-09,56.25
2030-04-10,56.25
2030-04-11,56.25
2030-04-12,56.245000000000005
2030-04-13,56.24
2030-04-14,56.24
2030-04-15,56.24
2030-04-16,56.24
2030-04-17,56.24
2030-04-18,56.24
2030-04-19,56.24
2030-04-20,56.24
2030-04-21,56.24
2030-04-22,56.24
2030-04-23,56.24
2030-04-24,56.235
2030-04-25,56.23
2030-04-26,56.23
2030-04-27,56.23
2030-04-28,56.23
2030-04-29,56.23
2030-04-30,56.23
2030-05-01,56.51
2030-05-02,56.51
2030-05-03,56.53
2030-05-04,56.53
2030-05-05,56.53
2030-05-06,56.53
2030-05-07,56.53
2030-05-08,56.52
2030-05-09,56.52
2030-05-10,56.53
2030-05-11,56.54
2030-05-12,56.54
2030-05-13,56.54
2030-05-14,56.54
2030-05-15,56.54
2030-05-16,56.54
2030-05-17,56.54
2030-05-18,56.535
2030-05-19,56.54
2030-05-20,56.54
2030-05-21,56.54
2030-05-22,56.54
2030-05-23,56.54
2030-05-24,56.54
2030-05-25,56.54
2030-05-26,56.54
2030-05-27,56.54
2030-05-28,56.54
2030-05-29,56.545
2030-05-30,56.55
2030-05-31,56.55
2030-06-01,58.1
2030-06-02,58.08
2030-06-03,58.085
2030-06-04,58.08
2030-06-05,58.07
2030-06-06,58.07
2030-06-07,58.065
2030-06-08,58.06
2030-06-09,58.055
2030-06-10,58.05
2030-06-11,58.05
2030-06-12,58.05
2030-06-13,58.035
2030-06-14,58.03
2030-06-15,58.025000000000006
2030-06-16,58.01
2030-06-17,58.01
2030-06-18,58.01
2030-06-19,58.004999999999995
2030-06-20,58.0
2030-06-21,57.995000000000005
2030-06-22,57.99
2030-06-23,57.99
2030-06-24,57.99
2030-06-25,57.98
2030-06-26,57.96
2030-06-27,57.96
2030-06-28,57.95
2030-06-29,57.95
2030-06-30,57.95
2030-07-01,59.67
2030-07-02,59.655
2030-07-03,59.66
2030-07-04,59.665
2030-07-05,59.67
2030-07-06,59.67
2030-07-07,59.67
2030-07-08,59.68
2030-07-09,59.68
2030-07-10,59.68
2030-07-11,59.68
2030-07-12,59.675
2030-07-13,59.675
2030-07-14,59.67
2030-07-15,59.67
2030-07-16,59.67
2030-07-17,59.67
2030-07-18,59.67
2030-07-19,59.67
2030-07-20,59.67
2030-07-21,59.67
2030-07-22,59.67
2030-07-23,59.67
2030-07-24,59.67
2030-07-25,59.67
2030-07-26,59.67
2030-07-27,59.67
2030-07-28,59.67
2030-07-29,59.67
2030-07-30,59.67
2030-07-31,59.67
2030-08-01,61.41
2030-08-02,61.41
2030-08-03,61.41
2030-08-04,61.41
2030-08-05,61.41
2030-08-06,61.41
2030-08-07,61.41
2030-08-08,61.41
2030-08-09,61.41
2030-08-10,61.41
2030-08-11,61.41
2030-08-12,61.41
2030-08-13,61.41
2030-08-14,61.41
2030-08-15,61.41
2030-08-16,61.41
2030-08-17,61.41
2030-08-18,61.41
2030-08-19,61.41
2030-08-20,61.41
2030-08-21,61.41
2030-08-22,61.41
2030-08-23,61.41
2030-08-24,61.41
2030-08-25,61.41
2030-08-26,61.41
2030-08-27,61.41
2030-08-28,61.41
2030-08-29,61.41
2030-08-30,61.41
2030-08-31,61.41
2030-09-01,62.95
2030-09-02,62.95
2030-09-03,62.95
2030-09-04,62.95
2030-09-05,62.95
2030-09-06,62.95
2030-09-07,62.95
2030-09-08,62.95
2030-09-09,62.95
2030-09-10,62.95
2030-09-11,62.95
2030-09-12,62.95
2030-09-13,62.95
2030-09-14,62.95
2030-09-15,62.95
2030-09-16,62.95
2030-09-17,62.95
2030-09-18,62.95
2030-09-19,62.95
2030-09-20,62.95
2030-09-21,62.95
2030-09-22,62.95
2030-09-23,62.95
2030-09-24,62.95
2030-09-25,62.95
2030-09-26,62.95
2030-09-27,62.95
2030-09-28,62.95
2030-09-29,62.95
2030-09-30,62.95
2030-10-01,64.09
2030-10-02,64.08500000000001
2030-10-03,64.09
2030-10-04,64.08500000000001
2030-10-05,64.08500000000001
2030-10-06,64.08500000000001
2030-10-07,64.08500000000001
2030-10-08,64.09
2030-10-09,64.08500000000001
2030-10-10,64.08500000000001
2030-10-11,64.09
2030-10-12,64.08500000000001
2030-10-13,64.09
2030-10-14,64.08500000000001
2030-10-15,64.08500000000001
2030-10-16,64.09
2030-10-17,64.08500000000001
2030-10-18,64.08500000000001
2030-10-19,64.09
2030-10-20,64.08
2030-10-21,64.09
2030-10-22,64.08500000000001
2030-10-23,64.08500000000001
2030-10-24,64.09
2030-10-25,64.08500000000001
2030-10-26,64.08500000000001
2030-10-27,64.08500000000001
2030-10-28,64.08500000000001
2030-10-29,64.09
2030-10-30,64.08500000000001
2030-10-31,64.08500000000001
2030-11-01,64.66
2030-11-02,64.65
2030-11-03,64.655
2030-11-04,64.655
2030-11-05,64.655
2030-11-06,64.655
2030-11-07,64.655
2030-11-08,64.655
2030-11-09,64.655
2030-11-10,64.655
2030-11-11,64.655
2030-11-12,64.655
2030-11-13,64.655
2030-11-14,64.655
2030-11-15,64.655
2030-11-16,64.655
2030-11-17,64.655
2030-11-18,64.65
2030-11-19,64.655
2030-11-20,64.655
2030-11-21,64.65
2030-11-22,64.655
2030-11-23,64.655
2030-11-24,64.655
2030-11-25,64.655
2030-11-26,64.655
2030-11-27,64.655
2030-11-28,64.655
2030-11-29,64.655
2030-11-30,64.655
2030-12-01,64.55
2030-12-02,64.55
2030-12-03,64.55
2030-12-04,64.55
2030-12-05,64.55
2030-12-06,64.55
2030-12-07,64.55
2030-12-08,64.55
2030-12-09,64.55
2030-12-10,64.55
2030-12-11,64.55
2030-12-12,64.55
2030-12-13,64.55
2030-12-14,64.55
2030-12-15,64.55
2030-12-16,64.55
2030-12-17,64.55
2030-12-18,64.55
2030-12-19,64.55
2030-12-20,64.55
2030-12-21,64.55
2030-12-22,64.55
2030-12-23,64.55
2030-12-24,64.55
2030-12-25,64.55
2030-12-26,64.55
2030-12-27,64.55
2030-12-28,64.55
2030-12-29,64.55
2030-12-30,64.55
2030-12-31,64.55
2031-01-01,82.32
2031-01-02,82.32
2031-01-03,82.32
2031-01-04,82.32
2031-01-05,82.32
2031-01-06,82.315
2031-01-07,82.315
2031-01-08,82.31
2031-01-09,82.31
2031-01-10,82.3
2031-01-11,82.3
2031-01-12,82.29
2031-01-13,82.285
2031-01-14,82.28
2031-01-15,82.28
2031-01-16,82.275
2031-01-17,82.265
2031-01-18,82.255
2031-01-19,82.25
2031-01-20,82.245
2031-01-21,82.23
2031-01-22,82.225
2031-01-23,82.22
2031-01-24,82.21
2031-01-25,82.2
2031-01-26,82.19
2031-01-27,82.18
2031-01-28,82.17
2031-01-29,82.155
2031-01-30,82.14500000000001
2031-01-31,82.13499999999999
2031-02-01,75.17500000000001
2031-02-02,75.16
2031-02-03,75.155
2031-02-04,75.14
2031-02-05,75.13499999999999
2031-02-06,75.125
2031-02-07,75.11
2031-02-08,75.1
2031-02-09,75.09
2031-02-10,75.08500000000001
2031-02-11,75.07
2031-02-12,75.06
2031-02-13,75.05
2031-02-14,75.035
2031-02-15,75.02
2031-02-16,75.00999999999999
2031-02-17,75.0
2031-02-18,74.98
2031-02-19,74.975
2031-02-20,74.955
2031-02-21,74.945
2031-02-22,74.93
2031-02-23,74.91499999999999
2031-02-24,74.91
2031-02-25,74.89
2031-02-26,74.87
2031-02-27,74.86500000000001
2031-02-28,74.845
2031-03-01,61.59
2031-03-02,61.58
2031-03-03,61.58
2031-03-04,61.575
2031-03-05,61.57
2031-03-06,61.57
2031-03-07,61.555
2031-03-08,61.54
2031-03-09,61.54
2031-03-10,61.535
2031-03-11,61.53
2031-03-12,61.52
2031-03-13,61.52
2031-03-14,61.5
2031-03-15,61.5
2031-03-16,61.49
2031-03-17,61.48
2031-03-18,61.48
2031-03-19,61.465
2031-03-20,61.45
2031-03-21,61.45
2031-03-22,61.44
2031-03-23,61.44
2031-03-24,61.42
2031-03-25,61.41
2031-03-26,61.405
2031-03-27,61.394999999999996
2031-03-28,61.39
2031-03-29,61.37
2031-03-30,61.364999999999995
2031-03-31,61.355000000000004
2031-04-01,56.25
2031-04-02,56.25
2031-04-03,56.25
2031-04-04,56.25
2031-04-05,56.25
2031-04-06,56.25
2031-04-07,56.25
2031-04-08,56.25
2031-04-09,56.25
2031-04-10,56.25
2031-04-11,56.25
2031-04-12,56.245000000000005
2031-04-13,56.24
2031-04-14,56.24
2031-04-15,56.24
2031-04-16,56.24
2031-04-17,56.24
2031-04-18,56.24
2031-04-19,56.24
2031-04-20,56.24
2031-04-21,56.24
2031-04-22,56.24
2031-04-23,56.24
2031-04-24,56.235
2031-04-25,56.23
2031-04-26,56.23
2031-04-27,56.23
2031-04-28,56.23
2031-04-29,56.23
2031-04-30,56.23
2031-05-01,56.51
2031-05-02,56.51
2031-05-03,56.53
2031-05-04,56.53
2031-05-05,56.53
2031-05-06,56.53
2031-05-07,56.53
2031-05-08,56.52
2031-05-09,56.52
2031-05-10,56.53
2031-05-11,56.54
2031-05-12,56.54
2031-05-13,56.54
2031-05-14,56.54
2031-05-15,56.54
2031-05-16,56.54
2031-05-17,56.54
2031-05-18,56.535
2031-05-19,56.54
2031-05-20,56.54
2031-05-21,56.54
2031-05-22,56.54
2031-05-23,56.54
2031-05-24,56.54
2031-05-25,56.54
2031-05-26,56.54
2031-05-27,56.54
2031-05-28,56.54
2031-05-29,56.545
2031-05-30,56.55
2031-05-31,56.55
2031-06-01,58.1
2031-06-02,58.08
2031-06-03,58.085
2031-06-04,58.08
2031-06-05,58.07
2031-06-06,58.07
2031-06-07,58.065
2031-06-08,58.06
2031-06-09,58.055
2031-06-10,58.05
2031-06-11,58.05
2031-06-12,58.05
2031-06-13,58.035
2031-06-14,58.03
2031-06-15,58.025000000000006
2031-06-16,58.01
2031-06-17,58.01
2031-06-18,58.01
2031-06-19,58.004999999999995
2031-06-20,58.0
2031-06-21,57.995000000000005
2031-06-22,57.99
2031-06-23,57.99
2031-06-24,57.99
2031-06-25,57.98
2031-06-26,57.96
2031-06-27,57.96
2031-06-28,57.95
2031-06-29,57.95
2031-06-30,57.95
2031-07-01,59.67
2031-07-02,59.65
2031-07-03,59.66
2031-07-04,59.665
2031-07-05,59.67
2031-07-06,59.67
2031-07-07,59.67
2031-07-08,59.675
2031-07-09,59.68
2031-07-10,59.68
2031-07-11,59.68
2031-07-12,59.68
2031-07-13,59.675
2031-07-14,59.67
2031-07-15,59.67
2031-07-16,59.67
2031-07-17,59.67
2031-07-18,59.67
2031-07-19,59.67
2031-07-20,59.67
2031-07-21,59.67
2031-07-22,59.67
2031-07-23,59.67
2031-07-24,59.67
2031-07-25,59.67
2031-07-26,59.67
2031-07-27,59.67
2031-07-28,59.67
2031-07-29,59.67
2031-07-30,59.67
2031-07-31,59.67
2031-08-01,61.41
2031-08-02,61.41
2031-08-03,61.41
2031-08-04,61.41
2031-08-05,61.41
2031-08-06,61.41
2031-08-07,61.41
2031-08-08,61.41
2031-08-09,61.41
2031-08-10,61.41
2031-08-11,61.41
2031-08-12,61.41
2031-08-13,61.41
2031-08-14,61.41
2031-08-15,61.41
2031-08-16,61.41
2031-08-17,61.41
2031-08-18,61.41
2031-08-19,61.41
2031-08-20,61.41
2031-08-21,61.41
2031-08-22,61.41
2031-08-23,61.41
2031-08-24,61.41
2031-08-25,61.41
2031-08-26,61.41
2031-08-27,61.41
2031-08-28,61.41
2031-08-29,61.41
2031-08-30,61.41
2031-08-31,61.41
2031-09-01,62.95
2031-09-02,62.95
2031-09-03,62.95
2031-09-04,62.95
2031-09-05,62.95
2031-09-06,62.95
2031-09-07,62.95
2031-09-08,62.95
2031-09-09,62.95
2031-09-10,62.95
2031-09-11,62.95
2031-09-12,62.95
2031-09-13,62.95
2031-09-14,62.95
2031-09-15,62.95
2031-09-16,62.95
2031-09-17,62.95
2031-09-18,62.95
2031-09-19,62.95
2031-09-20,62.95
2031-09-21,62.95
2031-09-22,62.95
2031-09-23,62.95
2031-09-24,62.95
2031-09-25,62.95
2031-09-26,62.95
2031-09-27,62.95
2031-09-28,62.95
2031-09-29,62.95
2031-09-30,62.95
2031-10-01,64.08500000000001
2031-10-02,64.08500000000001
2031-10-03,64.08500000000001
2031-10-04,64.09
2031-10-05,64.08500000000001
2031-10-06,64.08500000000001
2031-10-07,64.09
2031-10-08,64.08500000000001
2031-10-09,64.09
2031-10-10,64.08500000000001
2031-10-11,64.08500000000001
2031-10-12,64.09
2031-10-13,64.08500000000001
2031-10-14,64.08500000000001
2031-10-15,64.09
2031-10-16,64.08
2031-10-17,64.09
2031-10-18,64.08500000000001
2031-10-19,64.08500000000001
2031-10-20,64.09
2031-10-21,64.08500000000001
2031-10-22,64.08500000000001
2031-10-23,64.09
2031-10-24,64.08500000000001
2031-10-25,64.09
2031-10-26,64.08500000000001
2031-10-27,64.08500000000001
2031-10-28,64.09
2031-10-29,64.08500000000001
2031-10-30,64.08500000000001
2031-10-31,64.08500000000001
2031-11-01,64.655
2031-11-02,64.655
2031-11-03,64.655
2031-11-04,64.65
2031-11-05,64.655
2031-11-06,64.655
2031-11-07,64.65
2031-11-08,64.655
2031-11-09,64.655
2031-11-10,64.65
2031-11-11,64.655
2031-11-12,64.655
2031-11-13,64.655
2031-11-14,64.655
2031-11-15,64.655
2031-11-16,64.655
2031-11-17,64.655
2031-11-18,64.655
2031-11-19,64.655
2031-11-20,64.655
2031-11-21,64.655
2031-11-22,64.65
2031-11-23,64.655
2031-11-24,64.655
2031-11-25,64.655
2031-11-26,64.655
2031-11-27,64.655
2031-11-28,64.655
2031-11-29,64.655
2031-11-30,64.655
2031-12-01,64.55
2031-12-02,64.55
2031-12-03,64.55
2031-12-04,64.55
2031-12-05,64.55
2031-12-06,64.55
2031-12-07,64.55
2031-12-08,64.55
2031-12-09,64.55
2031-12-10,64.55
2031-12-11,64.55
2031-12-12,64.55
2031-12-13,64.55
2031-12-14,64.55
2031-12-15,64.55
2031-12-16,64.55
2031-12-17,64.55
2031-12-18,64.55
2031-12-19,64.55
2031-12-20,64.55
2031-12-21,64.55
2031-12-22,64.55
2031-12-23,64.55
2031-12-24,64.55
2031-12-25,64.55
2031-12-26,64.55
2031-12-27,64.55
2031-12-28,64.55
2031-12-29,64.55
2031-12-30,64.55
2031-12-31,64.55
2032-01-01,82.32
2032-01-02,82.32499999999999
2032-01-03,82.32
2032-01-04,82.32
2032-01-05,82.32
2032-01-06,82.32
2032-01-07,82.32
2032-01-08,82.31
2032-01-09,82.305
2032-01-10,82.305
2032-01-11,82.295
2032-01-12,82.29
2032-01-13,82.29
2032-01-14,82.28
2032-01-15,82.28
2032-01-16,82.265
2032-01-17,82.265
2032-01-18,82.25
2032-01-19,82.25
2032-01-20,82.24
2032-01-21,82.235
2032-01-22,82.22
2032-01-23,82.215
2032-01-24,82.21
2032-01-25,82.2
2032-01-26,82.185
2032-01-27,82.17500000000001
2032-01-28,82.17
2032-01-29,82.15
2032-01-30,82.14500000000001
2032-01-31,82.13499999999999
2032-02-01,75.17500000000001
2032-02-02,75.16
2032-02-03,75.155
2032-02-04,75.14
2032-02-05,75.13
2032-02-06,75.125
2032-02-07,75.11
2032-02-08,75.1
2032-02-09,75.09
2032-02-10,75.08
2032-02-11,75.07
2032-02-12,75.06
2032-02-13,75.05
2032-02-14,75.035
2032-02-15,75.02
2032-02-16,75.00999999999999
2032-02-17,75.0
2032-02-18,74.98
2032-02-19,74.975
2032-02-20,74.955
2032-02-21,74.945
2032-02-22,74.93
2032-02-23,74.92
2032-02-24,74.91
2032-02-25,74.89
2032-02-26,74.87
2032-02-27,74.86500000000001
2032-02-28,74.845
2032-02-29,74.82499999999999
2032-03-01,61.58
2032-03-02,61.58
2032-03-03,61.575
2032-03-04,61.57
2032-03-05,61.57
2032-03-06,61.555
2032-03-07,61.54
2032-03-08,61.54
2032-03-09,61.535
2032-03-10,61.53
2032-03-11,61.52
2032-03-12,61.515
2032-03-13,61.504999999999995
2032-03-14,61.5
2032-03-15,61.49
2032-03-16,61.48
2032-03-17,61.48
2032-03-18,61.465
2032-03-19,61.45
2032-03-20,61.45
2032-03-21,61.44
2032-03-22,61.44
2032-03-23,61.415
2032-03-24,61.41
2032-03-25,61.405
2032-03-26,61.394999999999996
2032-03-27,61.39
2032-03-28,61.375
2032-03-29,61.37
2032-03-30,61.36
2032-03-31,61.35
2032-04-01,56.25
2032-04-02,56.25
2032-04-03,56.25
2032-04-04,56.25
2032-04-05,56.25
2032-04-06,56.25
2032-04-07,56.25
2032-04-08,56.25
2032-04-09,56.245000000000005
2032-04-10,56.24
2032-04-11,56.24
2032-04-12,56.24
2032-04-13,56.24
2032-04-14,56.24
2032-04-15,56.24
2032-04-16,56.24
2032-04-17,56.24
2032-04-18,56.24
2032-04-19,56.24
2032-04-20,56.24
2032-04-21,56.24
2032-04-22,56.235
2032-04-23,56.23
2032-04-24,56.23
2032-04-25,56.23
2032-04-26,56.23
2032-04-27,56.23
2032-04-28,56.23
2032-04-29,56.23
2032-04-30,56.23
2032-05-01,56.51
2032-05-02,56.51
2032-05-03,56.519999999999996
2032-05-04,56.53
2032-05-05,56.53
2032-05-06,56.53
2032-05-07,56.53
2032-05-08,56.525000000000006
